form_id,form
8113,mittl
8114,beschränke
8115,steffisburg
8116,dörfli
8117,ess
8118,erklärsch
8119,militärstadt
8120,ruag
8121,vorläsig
8122,churzem
8123,usegange
8124,stimm
8125,schlechtes
8126,GANZ
8127,bundesrät
8128,irne
8129,büros
8130,parteie
8131,überistimmt
8132,blocher
8133,ehemaligi
8134,krasses
8135,sense
8136,ufehebt
8137,muurer
8138,gloggene
8139,parteifarbe
8140,widerspiegle
8141,witzige
8142,dozent
8143,witzli
8144,gsesse
8145,SVP
8146,[mhm
8147,mhm]
8148,WÜRKlech
8149,wäng
8150,büecherregau
8151,vermittlet
8152,gschiids
8153,setigi
8154,gmau
8155,hingerteili
8156,gformti
8157,schribtisch
8158,chuchi
8159,ghange
8160,verträtte
8161,inecho
8162,söilipink
8163,gstrichnigi
8164,wand
8165,PORtraits
8166,präsentiert
8167,usteuig
8168,page
8169,bimer
8170,wiue
8171,chuum
8172,MI
8173,form
8174,schockierter
8175,krasser
8176,huet
8177,hemmig
8178,ufzeigsch
8179,DI
8180,sammlige
8181,zämebhaute
8182,fotomediathek
8183,lueget
8184,(SCHENKT WASSER EIN)
8185,hinweg
8186,erlehre
8187,stromer
8188,firma
8189,ihschlah
8190,schlussändlech
8191,usstellige
8192,bewerbig
8193,usegno
8194,output
8195,wäggeit
8196,nische
8197,materialie
8198,instapage
8199,nachelösche
8200,wonIG
8201,irgendere
8202,anhang
8203,steusch
8204,funktionals
8205,ibringe
8206,bringis
8207,nächer
8208,zeigis
8209,präsentieri
8210,usseit
8211,ussteuig
8212,kunstmuseum
8213,SOPHIE
8214,CALLE
8215,teiligi
8216,usstellig
8217,themene
8218,vermittligs
8219,verfahre
8220,usprobiere
8221,sehe
8222,performance
8223,interaktiv
8224,ufzeige
8225,mögleche
8226,spielerische
8227,aspekt
8228,ufzeigt
8229,blindi
8230,gfötelet
8231,beuftreisch
8232,sofort
8233,detailliert
8234,spannends
8235,wert
8236,rea
8237,realitäts
8238,fern
8239,zw
8240,zwiifle
8241,mägisch
8242,wirkig
8243,nachezdänke
8244,entsteit
8245,irgendweuchne
8246,loub
8247,zämegwüscht
8248,umverfrachtet
8249,mausch
8250,pfad
8251,versteckt
8252,linol
8253,schwierigs
8254,notwendigs
8255,technike
8256,öu
8257,acryl
8258,gouache
8259,grundierig
8260,professor
8261,mineralie
8262,pigment
8263,aquarell
8264,binde
8265,härteri
8266,aquarelltön
8267,ze
8268,steine
8269,zerschla
8270,kristauzügs
8271,hh.
8272,verführungskünstlerin
8273,wou
8274,füusch
8275,problemzone
8276,schlechts
8277,tagesformabhä
8278,(3.25)
8279,abgneigt
8280,op
8281,fragezeiche
8282,[dir]
8283,definiere
8284,gehst
8285,dich
8286,unappetitlechs
8287,gnussvou
8288,blickkontakt
8289,hautend
8290,löffu
8291,ablecke
8292,ässverhaute
8293,zumne
8294,dönerlade
8295,verlouft
8296,niederschla
8297,wägluege
8298,einmal
8299,häreluege
8300,zappeln
8301,lassen
8302,inte
8303,dominant
8304,zrügghautend
8305,gekonnt
8306,vornehm
8307,wächse
8308,sinere
8309,ougehöchi
8310,(RÄUSPERT SICH)
8311,wiit
8312,date
8313,laszives
8314,augenzwinken
8315,stehen
8316,sale
8317,reins
8318,kennelehre
8319,äu
8320,usgleit
8321,mäudet
8322,verfüehrend
8323,usgleid
8324,hänge
8325,eg
8326,welche
8327,tanzen
8328,findest
8329,verführung
8330,geeigetsten
8331,atanze
8332,tanzbar
8333,lasziv
8334,[hüehner
8335,mach]
8336,tango
8337,flamenco
8338,°oh
8339,°mein
8340,°gott
8341,aziehend
8342,[ohne
8343,hands]
8344,höf
8345,öftiste
8346,benutze
8347,hiehäre
8348,fuss
8349,lippen
8350,berechnet
8351,quizzle
8352,[ah
8353,de]
8354,zueschouer
8355,strikt
8356,japanische
8357,bündnerfleisch
8358,merz
8359,abgang
8360,pu
8361,läse
8362,MERZ
8363,lieblingsw
8364,aha:
8365,jaha
8366,[isch
8367,okay]
8368,ordnig
8369,nervi
8370,wotts
8371,sauer
8372,städt
8373,nou
8374,mueschs
8375,witerläse
8376,geduudig
8377,erfoug
8378,kündige
8379,ufzeut
8380,vorgläse
8381,°wie
8382,°lang
8383,°geits
8384,°no
8385,aah
8386,°isch
8387,°huere
8388,flack
8389,umegloffe
8390,[cos]
8391,fla
8392,bla
8393,blblbl
8394,sooo
8395,ahsturm
8396,HEFtig
8397,ehs
8398,toti
8399,SO
8400,schLACHTfäud
8401,hauls
8402,erbüttet
8403,jage
8404,jagdtrophäe
8405,wiehnachtsfest
8406,traditione
8407,flavigny
8408,hüsli
8409,burgund
8410,vierezwänzigste
8411,füfezwänzigste
8412,fiiri
8413,sechsezwänzigste
8414,vorwiehnachtszit
8415,liebhaber
8416,choufhüser
8417,ahgumpet
8418,azfa
8419,gschänkli
8420,zune
8421,wichtele
8422,schänksch
8423,laser
8424,inelasere
8425,wiehnachtscharte
8426,plexiglas
8427,gumpet
8428,offenen
8429,bügle
8430,blibi
8431,hahne
8432,welere
8433,beiidruckt
8434,volleybau
8435,niete
8436,IO
8437,le
8438,wochenend
8439,jäner
8440,zwüschewoche
8441,monat
8442,burgund(.)
8443,service
8444,seminararbeit
8445,inwiefern
8446,übung
8447,dozentin
8448,[es
8449,guet]
8450,verstande
8451,exkursione
8452,IKG
8453,IK
8454,subventioniert
8455,architektur
8456,dänkmaupfleg
8457,jordanie
8458,bewerb
8459,heschne
8460,njä:
8461,°industriedesign
8462,(MACHT NOTIZEN)
8463,((UNVERSTÄNDLICH)
8464,[scho]
8465,basler
8466,dirs
8467,bruchet
8468,zetteli
8469,bespreche
8470,kafi
8471,gfunden
8472,verchlüpfe
8473,wi::::sss
8474,nöiseeland
8475,-tzzzzz
8476,vo:::
8477,amsterdam
8478,Amsterdam
8479,putz
8480,aktion
8481,chash
8482,beziehigswis
8483,:ja
8484,tusig
8485,drühundert
8486,putze
8487,glä
8488,hinech
8489,düemer
8490,dritüe
8491,sekreteri
8492,hallabad
8493,nenn
8494,:nei
8495,häppi
8496,happy
8497,marmelade
8498,[im
8499,schuh]
8500,aprikose
8501,börsdei
8502,:du
8503,chüssi
8504,häbi
8505,:scheisse
8506,birthday
8507,:zwöi
8508,usruefezeiche
8509,kopiere
8510,weiterleiten
8511,:guet
8512,nächhär
8513,:happy
8514,:nume
8515,dueni
8516,schrib
8517,too
8518,:füf
8519,duesch
8520,-
8521,hüetli
8522,nims
8523,bäm
8524,ye
8525,[muesch]
8526,gif
8527,lässig
8528,heutigen
8529,knackigen
8530,knackt
8531,deinem
8532,worte
8533,weisheit
8534,solange
8535,zähne
8536,nonid
8537,:vorauem
8538,chile
8539,nachrichtli
8540,überchunnt
8541,chileglogge
8542,wines
8543,normaus
8544,mäppli
8545,gföttelet
8546,:so
8547,jöö
8548,fötteli
8549,profiubiud
8550,vordergrund
8551,löu
8552,:dini
8553,näbestiftin
8554,sötter
8555,üüh
8556,dörfä
8557,bäidi
8558,antwortä
8559,dicken
8560,scheine
8561,hustle
8562,heters
8563,vergisse
8564,bing
8565,chöp
8566,sufe
8567,bar
8568,studibar
8569,afe
8570,:göt
8571,DIVINO
8572,aarewasser
8573,-was
8574,shot
8575,shaker
8576,:wine
8577,:wenn
8578,zwöufte
8579,weisches
8580,jajay
8581,spinnsch
8582,abechonige
8583,tequila
8584,gold
8585,bedienig
8586,:mhm
8587,chätzli
8588,cherzli
8589,gniesset
8590,:swinker
8591,swinker
8592,chiste
8593,ungerlage
8594,vorhang
8595,:chasch
8596,usgmischtet
8597,:weisch
8598,[unverständlich]
8599,schämpis
8600,:nenei
8601,seu
8602,:hani
8603,klauet
8604,:wanderweg
8605,wanderweg
8606,baustelle
8607,strasse
8608,:es
8609,wohnigstür
8610,hustür
8611,töte
8612,-XXX
8613,zierchürbis
8614,cherry
8615,tomate
8616,ame-
8617,tomätli
8618,gführi
8619,gartefrüsch
8620,suppe
8621,orange
8622,rife
8623,flöige
8624,issts
8625,düregschnitte
8626,[sie
8627,hei]
8628,rohr
8629,inepflanzt
8630,lalalalala
8631,wc
8632,bäbi
8633,:wod
8634,brunzets
8635,brunzchutte
8636,usdruck
8637,ho
8638,hopp
8639,sa
8640,böbö
8641,wottsch
8642,dechi
8643,tolli
8644,härzige
8645,deu
8646,:aber
8647,gratuliert
8648,call
8649,center
8650,agent
8651,linked
8652,chabis
8653,glösche
8654,tortelloni
8655,nüssli
8656,:gäu
8657,ööh
8658,menü
8659,fleischlasagne
8660,platte
8661,hampfele
8662,surchrut
8663,härdöpfu
8664,-i
8665,:äbe
8666,:zum
8667,liebt
8668,restaurant
8669,bohne
8670,[au]
8671,tröimt
8672,füfevierzgi
8673,schetzigswis
8674,schwigerpère
8675,sugar
8676,daddy
8677,fürzle
8678,umi
8679,led
8680,:büro
8681,:dès
8682,uffüehre
8683,guess
8684,it
8685,angewandte
8686,lärmet
8687,goppeletti
8688,rumt
8689,leggo
8690,mio
8691,:stimmt
8692,igang
8693,ghanget
8694,securitas
8695,kontroue
8696,plakat
8697,vordra
8698,chlaue
8699,kchch
8700,hihihi
8701,zämegrügelet
8702,jagge
8703,gfägt
8704,REGIME
8705,big
8706,afrika
8707,gèd
8708,tonic
8709,:faus
8710,schnarchle
8711,stoubsugeret
8712,viellech
8713,bispu
8714,stoub
8715,pult
8716,sässu
8717,höcklisch
8718,:ohni
8719,fix
8720,:zäh
8721,no-
8722,tschuschu
8723,möbu
8724,bsteut
8725,choufis
8726,fride
8727,matratze
8728,chleiderschaft
8729,schint
8730,summerchleider
8731,sore
8732,mode
8733,heyou
8734,eismau
8735,anne
8736,jeans
8737,wisses
8738,graus
8739,t-shi
8740,ksd
8741,beigi
8742,bruni
8743,dunkugraus
8744,shirt
8745,ann
8746,üh
8747,fläck
8748,tee
8749,düengsch
8750,uselah
8751,schliesslech
8752,kaffikasse
8753,finanziert
8754,[er]
8755,dürdacht
8756,sitzige
8757,wang
8758,bohle
8759,waggelet
8760,beamer
8761,wöuer
8762,:sch
8763,bewegigsdrang
8764,bull
8765,wissensbegierig
8766,[när
8767,hets]
8768,facts
8769,à
8770,task
8771,manager
8772,:ds
8773,:das
8774,ruak
8775,zimmerli
8776,putzruak
8777,schäft
8778,:u
8779,schaft
8780,spaut
8781,gestikuliere
8782,euböge
8783,bückt
8784,cheffe
8785,ayayay
8786,:hallo
8787,[würk]
8788,ischt
8789,gewesen
8790,nün
8791,nidemau
8792,exzell
8793,hundertdrüedachtzg
8794,hundertzwöiesächzg
8795,juni
8796,lirisch
8797,:aha
8798,water
8799,chüeu
8800,närvsch
8801,spinnts
8802,ciao
8803,sougoofe
8804,:ir
8805,regionali
8806,matte
8807,ingwerer
8808,gotthäufstrass
8809,schmöcke
8810,:dä
8811,pur
8812,heissem
8813,öpfumoscht
8814,fings
8815,ingwer
8816,[de
8817,süsch]
8818,glesli
8819,öpfusaft
8820,gewürze
8821,gingwerer
8822,more
8823,hot
8824,gschüttlet
8825,ingwertee
8826,fürabe
8827,asian
8828,zeigts
8829,zwöievierzg
8830,[tube]
8831,roucher
8832,zoge
8833,:und
8834,lungevolume
8835,seid
8836,gesegnet
8837,:jaja
8838,ring
8839,chrone
8840,bewärtigspapier
8841,mitnäh
8842,grächtfertigte
8843,abgäh
8844,say
8845,:i
8846,mom
8847,oberes
8848,:när
8849,-ja
8850,protokoll
8851,protokou
8852,schwige
8853,unds
8854,nachtschicht
8855,füfezächzgi
8856,todes
8857,:isch
8858,:m
8859,:jajajaja
8860,halla
8861,pet
8862,container
8863,künstleche
8864,natürleche
8865,innere
8866,heheheh
8867,geissli
8868,:be
8869,te
8870,verkehrter
8871,geehrter
8872,chini
8873,hutzfätze
8874,sib
8875,sibezg
8876,lotti
8877,virginia
8878,jungfrau
8879,:was
8880,höu
8881,:mami
8882,chulo
8883,chula
8884,[labralella]
8885,[lost]
8886,:wie
8887,:fetisch
8888,schreits
8889,klum
8890,COSMOPOLITAN
8891,[glace]
8892,söttsch
8893,[jedesmau
8894,[macht]
8895,issi
8896,greyerzerstrass
8897,wäutberüehmt
8898,dank
8899,granate
8900,tröchne
8901,äxtra
8902,dssi
8903,handgranate
8904,vögle
8905,vis
8906,fänster
8907,päärli
8908,vöglet
8909,dunku
8910,ufgsprunge
8911,[tier]
8912,[gjagge]
8913,pchiu:
8914,zäck
8915,feuläde
8916,stägehus
8917,none
8918,sprachmemo
8919,romantic
8920,light
8921,licht
8922,höckle
8923,hets-
8924,stinksch
8925,lüchtet
8926,ordner
8927,gsöilet
8928,hure
8929,:papi
8930,etz
8931,uhr
8932,she
8933,broke
8934,druff
8935,hudere
8936,füdlespaut
8937,uiuiui
8938,museum
8939,fetli
8940,luga]
8941,fredy
8942,skelett
8943,ufbou
8944,et
8945,cetera
8946,ghäbt
8947,agmacht
8948,klopfet
8949,klassezimmer
8950,ufmache
8951,obercool
8952,uääähh
8953,yis
8954,postcardcreator
8955,mittleri
8956,reihe
8957,lansam
8958,mitbewohner
8959,[früechrig]
8960,gschide
8961,maschineingenieur
8962,umwäutingenieur
8963,elektroingenieur
8964,diese
8965,ing
8966,ingenieure
8967,:chum
8968,:mäppli
8969,koordinierter
8970,saufdienst
8971,papipapipapi
8972,horribu
8973,[verchert]
8974,flute
8975,neeeei
8976,luschtigs
8977,mja
8978,chrieger
8979,dynastie
8980,herrscher
8981,china
8982,terra
8983,q
8984,neeei
8985,:mit
8986,:dummheit
8987,chly
8988,:simer
8989,Weisch
8990,iiiiii
8991,shi:::t
8992,[ida]
8993,ne:::i
8994,spa:::ss
8995,mi-
8996,[wöude]
8997,richer
8998,cho:che
8999,gruppechat
9000,[bru
9001,ou]
9002,[se
9003,pre
9004,rie]
9005,zug-
9006,takt
9007,kre
9008,riat
9009,dinn
9010,afah
9011,:to
9012,mischt
9013,:thday
9014,:hesch
9015,:oder
9016,vierne
9017,[nei]
9018,-es
9019,duenis
9020,[unverständlich
9021,[birsch]
9022,:[unverständlich]
9023,thday
9024,:wette
9025,töts
9026,hu::ere
9027,gru:sig
9028,:geit
9029,[gmugst]
9030,:gueti
9031,:[
9032,:dr
9033,starbucks
9034,ignwie
9035,mitbewohnerin
9036,`m
9037,foode
9038,:eifch
9039,berchunnsch
9040,:wi
9041,wü-
9042,sha...`
9043,:zwöufte
9044,[du]
9045,jä
9046,zwinkeret
9047,so-
9048,:di
9049,gäubi
9050,usgloffnigs
9051,gäutig
9052,:XXX
9053,:äuä
9054,ufnäh
9055,stinkt
9056,[tout]
9057,ofefrüsch
9058,:cha
9059,[chunnt
9060,sie]
9061,gfrogt
9062,:ah
9063,[no]
9064,feedback
9065,[hübsch]
9066,e:::h
9067,:zeig
9068,nadle
9069,:oh
9070,wucheänd
9071,:[sie
9072,di]
9073,ufgschmisse
9074,:vegi
9075,vegan
9076,pla-
9077,äh]
9078,[putzt
9079,[hani
9080,[no
9081,ohne]
9082,:ha
9083,wüük
9084,:huere
9085,iwie
9086,ff
9087,pft
9088,gönnt
9089,:[weste]
9090,travaille
9091,avec
9092,:vo
9093,:gester
9094,büglet
9095,[bä::rgle]
9096,staple
9097,rütsche
9098,grütscht
9099,buskers
9100,dieb
9101,`t
9102,:[ja
9103,genau]
9104,:het
9105,gstoubsugeret
9106,hütte
9107,:mjaja
9108,verschiebt
9109,[unverständlich]-
9110,chefsässu
9111,-wi
9112,:de
9113,bechunnsches
9114,[super]
9115,hemmli
9116,:gfaut
9117,[eini]
9118,haf
9119,gummiringli
9120,...
9121,ghas
9122,heud
9123,nervös
9124,kaffi
9125,:im
9126,schnäbi
9127,:mängisch
9128,nimau
9129,:cheffe
9130,berchunnt
9131,güt
9132,gl
9133,versuchte
9134,sekretariat
9135,[nummerieren]-
9136,grossbuechstabe
9137,:wieder
9138,vordermaa
9139,ehsch
9140,gfüeuh
9141,[nid]
9142,aktualisiert
9143,:für
9144,ja-
9145,küehli
9146,:iwie
9147,zeig
9148,:dasch
9149,scharf
9150,ingwie
9151,zimet
9152,[si]
9153,:[isch]
9154,gwürz
9155,gheisst
9156,[more
9157,hot]
9158,[packs]
9159,müesstischs
9160,schetze
9161,[la
9162,si]
9163,[sugt]
9164,zahnform
9165,:nimmt
9166,ärs
9167,[unger]schribt
9168,chröndli
9169,korrigiert
9170,armeeapothek
9171,:heit
9172,abwäsend
9173,typ
9174,dunge
9175,leiders
9176,:ni
9177,drann
9178,[nei
9179,ni]
9180,[är
9181,het]
9182,[dsch
9183,geil]
9184,hässlech
9185,[gsuechet]
9186,[itz]
9187,folge
9188,unter
9189,fucks
9190,bunny
9191,frau
9192,WALDFETISCH
9193,geilschte
9194,:die
9195,rose
9196,brüscht
9197,unschwizerisch
9198,:[glachet]
9199,gstraft
9200,uo
9201,greiz
9202,[schlau]
9203,:ischs
9204,:d
9205,schattespieli
9206,nackt
9207,:wow
9208,ungmüetlech
9209,[doch
9210,flicke
9211,tsch
9212,[so
9213,:mou
9214,frankeburg
9215,:lacht
9216,erchlüpft
9217,:ksd
9218,leises
9219,lachen
9220,s-
9221,:duet
9222,:gönne
9223,statue
9224,:gin
9225,:tip
9226,dopplet
9227,öhm
9228,ferti
9229,bittschön
9230,igwie
9231,decathlon
9232,gäll
9233,figg
9234,din
9235,white
9236,nut
9237,zucchini
9238,lidl
9239,glüehwi
9240,donnstig
9241,fritig
9242,bettmeralp
9243,wehe
9244,fürigi
9245,ohrepänk
9246,döffsch
9247,useneh
9248,wäh
9249,biss
9250,stelle
9251,seriös
9252,samstig
9253,schafft
9254,interlake
9255,streng
9256,dier
9257,déjà
9258,vu
9259,bewerte
9260,zweisimme
9261,spasst
9262,zweismme
9263,göit
9264,treffpunkt
9265,nachher
9266,handyentzug
9267,ginger
9268,zaus
9269,zrugg
9270,welle
9271,forschig
9272,tschüssi
9273,ufnä
9274,täschene
9275,stoffbütu
9276,o::h
9277,schulz
9278,(genau/janu)
9279,(dès ghört/isch)
9280,adelbode
9281,faute
9282,erkenne
9283,gsehnis
9284,zeichnet
9285,herzig
9286,icrème
9287,wä::
9288,(ungeil/huere)
9289,riesigi
9290,arroganti
9291,ligge
9292,gla
9293,waste
9294,enttüscht
9295,sitz
9296,pulli
9297,setz
9298,dahin
9299,sösch
9300,coiffeur
9301,rassistisch
9302,ziegenkäse
9303,(sit)
9304,abstinenz
9305,verzicht
9306,fitter
9307,hübeli
9308,spasstis
9309,samsti
9310,abseits
9311,chessu
9312,mier
9313,affäre
9314,klingt
9315,mehreri
9316,floors
9317,unde
9318,aare
9319,(immer)
9320,LEA
9321,tommy
9322,versacci
9323,freusch
9324,busy
9325,lach
9326,görpsle
9327,nimmts
9328,füfevierzig
9329,zweispurig
9330,sobald
9331,dörfsch
9332,übergang
9333,usprach
9334,wägem
9335,berner
9336,claro
9337,vougas
9338,gstresst
9339,chilliger
9340,chnü
9341,sozialwüsseschafte
9342,agstriche
9343,chotze
9344,judeding
9345,geilers
9346,seeed
9347,S
9348,SEEED
9349,ufchläre
9350,assi
9351,gable
9352,güsche
9353,tüür
9354,zahls
9355,chligeld
9356,zahlis
9357,jahresrückblick
9358,einer
9359,zwöier
9360,brei
9361,öpfumues
9362,bienli
9363,whas
9364,blibts
9365,döffis
9366,geh
9367,fressen
9368,troche
9369,inhalt
9370,mached
9371,bachelorarbeit
9372,zruggfougt
9373,sure
9374,fougt
9375,schäme
9376,abonnente
9377,tusigdrühundert
9378,euchi
9379,boys
9380,hood
9381,göiter
9382,spraye
9383,gusche
9384,wöit
9385,doppel
9386,UT
9387,kiddies
9388,alliteration
9389,lütet
9390,gfaked
9391,UNVERSTÄNDLICH)
9392,UNVERSTÄNDLICH
9393,tönsch
9394,sockestrümpf
9395,H&M
9396,ups
9397,gügsle
9398,lustvou
9399,techno
9400,acts
9401,eyed
9402,peas
9403,glost
9404,taschi
9405,where
9406,love
9407,(SINGT LYRICS MIT)
9408,chegge
9409,münsinger
9410,fam
9411,sieche
9412,kifft
9413,kiff
9414,hüfigkeit
9415,donut
9416,cheggs
9417,picku
9418,pickel
9419,sag
9420,nich
9421,genetisch
9422,bedingt
9423,klettverschluss
9424,härehänge
9425,zahlt
9426,cruised
9427,göi
9428,maturarbeit
9429,scheissig
9430,lecka
9431,warm
9432,thermoskanne
9433,(well/huere)
9434,lad
9435,wiehnachtsmusig
9436,presents
9437,underneath
9438,tree
9439,gwünst
9440,glitzerhose
9441,gstreifti
9442,fizzen
9443,brune
9444,stei
9445,veganer
9446,dritue
9447,wullepulli
9448,vegetarier
9449,tierischs
9450,tierische
9451,gastbrüetsch
9452,leit
9453,ledertäsche
9454,wollepulli
9455,wolle
9456,findt
9457,spässli
9458,schaffed
9459,miss
9460,finau
9461,gömmer
9462,zuenem
9463,verantwortlech
9464,wacht
9465,falsches
9466,medi
9467,bi'
9468,poulet
9469,redemer
9470,resul
9471,zweisimmer
9472,lernziel
9473,bechusch
9474,täsche
9475,ufnahme
9476,bruder
9477,steues
9478,prioritäte
9479,blätter
9480,gfautet
9481,totechopf
9482,bambi
9483,gracias
9484,schöner
9485,jack
9486,wolfskin
9487,cheggt
9488,ufgnoh
9489,brie
9490,chappe
9491,(i säge ni dès)
9492,nazis
9493,dunkufarbige
9494,colas
9495,chillt
9496,(samsti/aso)
9497,pfüsele
9498,erhout
9499,vercetti
9500,darfschs
9501,vortrinke
9502,abflug
9503,berlin
9504,heiwäg
9505,CHESSU
9506,zentral
9507,schissts
9508,bravohits
9509,schäbig
9510,wocheend
9511,iladig
9512,gstande
9513,mitnä
9514,tramdepot
9515,atelier
9516,lorraine
9517,abfüe
9518,move
9519,ohje
9520,säubstgwählt
9521,ufpasse
9522,blonde
9523,gurte
9524,hochzite
9525,(aute)
9526,schlawiner
9527,stärnemärit
9528,opferisch
9529,yey
9530,schnitz
9531,drittwäutlade
9532,chärne
9533,now
9534,entspannt
9535,soneme
9536,fiumli
9537,grüsu
9538,bö::
9539,studiums
9540,brämse
9541,meitschis
9542,patent
9543,ochsner
9544,input
9545,dolce
9546,skepta
9547,freue
9548,shutdown
9549,zidd
9550,Z
9551,kännsch
9552,samen
9553,hättis
9554,oustralier
9555,verzeus
9556,hübsches
9557,chömed
9558,cheggis
9559,amene
9560,wettkampf
9561,apfelmus
9562,durchfau
9563,häbs
9564,honig
9565,bestäube
9566,planze
9567,schoggistängeli
9568,(LAUTES RÄUSPERN)
9569,SCHOGGIstängeli
9570,chömmer
9571,student
9572,travel
9573,addict
9574,kite
9575,surfing
9576,skate
9577,boarding
9578,freesking
9579,let
9580,fill
9581,details
9582,welles
9583,animmt
9584,föh
9585,hündli
9586,REDE
9587,ao
9588,apache
9589,freui
9590,nummere
9591,segi
9592,sigsch
9593,gra
9594,amelde
9595,möglichst
9596,möchsch
9597,ziviuschutz
9598,riese
9599,sohn
9600,militärdings
9601,brings
9602,durchautevermöge
9603,auer
9604,freu
9605,a::h
9606,giant
9607,rooks
9608,kummer
9609,feits
9610,gn
9611,möglichkeit
9612,nurno
9613,bekifft
9614,hausch
9615,citrus
9616,siebehundert
9617,schleckzügs
9618,pickle
9619,usgheie
9620,gheie
9621,glatze
9622,stoffwächsu
9623,stolz
9624,zämedingsle
9625,zämefaute
9626,bröders
9627,längts
9628,risverschluss
9629,füfevierzg
9630,usglehnt
9631,pfoten
9632,jacken
9633,füfzeh
9634,sam
9635,ghüetet
9636,usegschnitte
9637,vorgester
9638,abstinente
9639,techn
9640,füe
9641,floor
9642,kommunist
9643,schlah
9644,gorpset
9645,pfresse
9646,drauf
9647,mittwoch
9648,sternemärit
9649,füri
9650,ay
9651,pornographie
9652,usgheit
9653,darsteuer
9654,abiete
9655,(würsch/chönntisch)
9656,security
9657,baba
9658,grime
9659,inedrücke
9660,achtezwänzg
9661,inepfiffe
9662,schlahn
9663,nivea
9664,crème
9665,alose
9666,fägt
9667,gfougt
9668,abonniert
9669,freche
9670,stranges
9671,erkennt
9672,ushebig
9673,zivildienst
9674,chinderspiu
9675,zweiundzwanzigster
9676,zweitausend
9677,zweiter
9678,zweitausendundzwei
9679,zauhsch
9680,coci
9681,aspielige
9682,machemers
9683,münsinge
9684,(SPIELT LIED AB)
9685,(WECHSELT LIED)
9686,chlyklass
9687,bispil
9688,nix
9689,sea
9690,dahu
9691,konzert
9692,puffe
9693,tschibi
9694,ipufft
9695,zämelege
9696,portemonnaie
9697,ai
9698,synchronstimme
9699,isetze
9700,zwöijährigi
9701,mensa
9702,naturaplan
9703,nämed
9704,secklä
9705,(ja itz/jedefaus)
9706,(nid/dä)
9707,va
9708,mère
9709,(VERNEINDEND)
9710,zwöiezwänzigste
9711,zwöitusig
9712,google
9713,agrüzlet
9714,militärushebig
9715,(ZUSTIMMEND)
9716,behindert
9717,büechli
9718,militärbüechli
9719,bringes
9720,würdès
9721,denkes
9722,hummus
9723,eigetlech
9724,GA
9725,heimr
9726,gömr
9727,[da]
9728,läim
9729,trottis
9730,elektrisch
9731,sichr
9732,öbe
9733,umegfahre
9734,ba
9735,[igendwie]
9736,[bir]
9737,kaserne
9738,samschti
9739,[wüu
9740,pfadi
9741,jakima
9742,igend
9743,indianärstamm
9744,bedüted
9745,leiterin
9746,höck
9747,womers
9748,spezieue
9749,entdeckä
9750,u[n]d
9751,blabla
9752,1.
9753,[weischs]
9754,immr
9755,zäutlä
9756,igendöbis
9757,sola
9758,eigech
9759,zäutle
9760,corea
9761,spezieuä
9762,korsika
9763,dises
9764,hammr
9765,küste
9766,car
9767,schiff
9768,fröisch
9769,frienis
9770,opela
9771,vrbi
9772,schöschtr
9773,flo
9774,dafi
9775,[dès
9776,isch]
9777,[wer]
9778,ope
9779,pfadilager
9780,chefs
9781,verantwortig
9782,übrnäh
9783,lagr
9784,futu
9785,[blabla]
9786,[sehr
9787,rolle
9788,junger
9789,säubr
9790,klimastreik
9791,aktuells
9792,aum
9793,schwitz
9794,gymere
9795,lerbermat
9796,klimaschtreikgruppe
9797,organisatorin
9798,lerbere
9799,matura
9800,flugverbot
9801,wemä
9802,schwänzt
9803,unentschuldigti
9804,[bi
9805,paarnä
9806,aber]
9807,probie
9808,WWF
9809,bimnä
9810,foodwaste
9811,träffä
9812,vrzeut
9813,Youth
9814,[ver]ei[n]
9815,häufä
9816,gründe
9817,übrcho
9818,eintä
9819,gmües
9820,gurke
9821,gmüesgärtli
9822,breitsch
9823,ufgab
9824,forsche
9825,chönte
9826,kontäkt
9827,chönitz
9828,küchen
9829,wonigä
9830,ungr
9831,küchenchef
9832,[chrumm]
9833,woti
9834,chöimr
9835,ässä
9836,frankä
9837,gmüesbouillon
9838,foodoo
9839,numä
9840,bio
9841,fairtrade
9842,nimmtr
9843,nachefrage
9844,skypesitzig
9845,ortä
9846,biodiversität
9847,schuugärte
9848,take
9849,away
9850,läde
9851,schäli
9852,TIBITS
9853,ibringä
9854,äpp
9855,fung-
9856,viunä
9857,kafis
9858,einglech
9859,uffüue
9860,uffüu
9861,eigench
9862,isi
9863,nimis
9864,arena
9865,forum
9866,iladä
9867,mitcho
9868,hetsch
9869,übr
9870,nähär
9871,ehemalig
9872,angrsch
9873,schockierend
9874,nationaurätin
9875,schläpfer
9876,müettere
9877,ufwachse
9878,männlechi
9879,vorbiudfunktion
9880,bechunnts
9881,ri
9882,[oder]
9883,hunnä
9884,frouä
9885,mannä
9886,chöis
9887,ufzieh
9888,drvo
9889,glabberet
9890,gymehrer
9891,väterlechi
9892,fatr
9893,deheimä
9894,offebar
9895,laber
9896,spinnä
9897,mehrheit
9898,kla
9899,klari
9900,homosexualität
9901,schwiitz
9902,döfe
9903,adoptiere
9904,leihmuetter
9905,männär
9906,gebärmuetterr
9907,objekt
9908,öbis
9909,angerschs
9910,bindig
9911,gischs
9912,schwierigers
9913,erloubt
9914,emotioau
9915,schlimmi
9916,vomnä
9917,drübr
9918,redä
9919,äng
